2026-07-10 15:01:40.466920: New=5, Dups=0, Skipped=45, Source=cronjobs.org
2026-07-10 17:23:59.029838: New=16, Dups=0, Skipped=0
2026-07-13 15:51:21.587244: New=4, Dups=0, Skipped=0
2026-07-13 15:55:38.047348: New=0, Dups=3, Skipped=0
2026-07-13 16:01:45.283090: New=5, Dups=0, Skipped=0
2026-07-13 16:05:52.616756: New=3, Dups=0, Skipped=0
2026-07-13 16:11:16.428867: New=1, Dups=0, Skipped=0
2026-07-13 16:15:48.376152: New=0, Dups=0, Skipped=0
2026-07-13 16:21:13.513723: New=0, Dups=0, Skipped=0
2026-07-13 16:25:47.565402: New=0, Dups=0, Skipped=0
2026-07-13 16:31:32.306854: New=3, Dups=0, Skipped=0
2026-07-13 16:35:44.836023: New=1, Dups=0, Skipped=0
2026-07-13 16:41:14.599304: New=1, Dups=1, Skipped=0
2026-07-13 16:45:50.986346: New=0, Dups=0, Skipped=0
2026-07-13 16:51:21.682178: New=3, Dups=0, Skipped=0
2026-07-13 16:55:50.982065: New=1, Dups=0, Skipped=0
2026-07-13 17:01:42.724124: New=5, Dups=1, Skipped=0
2026-07-13 17:05:45.315417: New=1, Dups=1, Skipped=0
2026-07-13 17:11:20.623459: New=1, Dups=0, Skipped=0
2026-07-13 17:15:48.177604: New=0, Dups=0, Skipped=0
2026-07-13 17:21:14.289023: New=0, Dups=0, Skipped=0
2026-07-13 17:25:42.931825: New=0, Dups=0, Skipped=0
2026-07-13 17:31:27.504972: New=2, Dups=0, Skipped=0
2026-07-13 17:35:45.995453: New=2, Dups=0, Skipped=0
2026-07-13 17:41:14.636024: New=0, Dups=0, Skipped=0
2026-07-13 17:46:02.327367: New=2, Dups=0, Skipped=0
2026-07-13 17:51:25.007545: New=2, Dups=0, Skipped=0
2026-07-13 17:55:46.635780: New=1, Dups=0, Skipped=0
2026-07-13 18:01:35.055236: New=4, Dups=0, Skipped=0
2026-07-13 18:05:44.569393: New=0, Dups=1, Skipped=0
2026-07-13 18:11:11.967918: New=1, Dups=0, Skipped=0
2026-07-13 18:15:49.200966: New=0, Dups=0, Skipped=0
2026-07-13 18:21:09.158028: New=0, Dups=0, Skipped=0
2026-07-13 18:25:46.821318: New=2, Dups=0, Skipped=0
2026-07-13 18:31:24.780978: New=0, Dups=0, Skipped=0
2026-07-13 18:35:44.799842: New=0, Dups=0, Skipped=0
2026-07-13 18:41:12.389815: New=1, Dups=0, Skipped=0
2026-07-13 18:45:56.177824: New=0, Dups=0, Skipped=0
2026-07-13 18:51:12.988356: New=0, Dups=0, Skipped=0
2026-07-13 18:55:35.958543: New=0, Dups=0, Skipped=0
2026-07-13 19:01:43.958863: New=1, Dups=0, Skipped=0
2026-07-13 19:05:38.455497: New=0, Dups=0, Skipped=0
2026-07-13 19:11:12.118707: New=0, Dups=0, Skipped=0
2026-07-13 19:15:57.204154: New=0, Dups=0, Skipped=0
2026-07-13 19:21:09.189552: New=0, Dups=0, Skipped=0
2026-07-13 19:25:47.812820: New=0, Dups=0, Skipped=0
2026-07-13 19:31:27.935793: New=0, Dups=0, Skipped=0
2026-07-13 19:35:40.076348: New=0, Dups=0, Skipped=0
2026-07-13 19:41:11.922784: New=0, Dups=0, Skipped=0
2026-07-13 19:45:46.958525: New=0, Dups=0, Skipped=0
2026-07-13 19:51:13.158492: New=0, Dups=0, Skipped=0
2026-07-13 19:55:35.928984: New=0, Dups=0, Skipped=0
2026-07-13 20:01:33.457083: New=0, Dups=0, Skipped=0
2026-07-13 20:05:40.177272: New=0, Dups=0, Skipped=0
2026-07-13 20:11:09.972181: New=0, Dups=0, Skipped=0
2026-07-13 20:15:52.492921: New=0, Dups=0, Skipped=0
2026-07-13 20:21:11.822321: New=0, Dups=0, Skipped=0
2026-07-13 20:25:36.382194: New=0, Dups=0, Skipped=0
2026-07-13 20:31:24.664145: New=0, Dups=0, Skipped=0
2026-07-13 20:35:38.803150: New=0, Dups=0, Skipped=0
2026-07-13 20:41:22.075156: New=0, Dups=0, Skipped=0
2026-07-13 20:45:51.126713: New=0, Dups=0, Skipped=0
2026-07-13 20:51:08.320146: New=0, Dups=0, Skipped=0
2026-07-13 20:55:36.610854: New=0, Dups=0, Skipped=0
2026-07-13 21:01:32.586025: New=0, Dups=0, Skipped=0
2026-07-13 21:05:37.515583: New=0, Dups=0, Skipped=0
2026-07-13 21:11:08.935322: New=0, Dups=0, Skipped=0
2026-07-13 21:15:49.398034: New=0, Dups=0, Skipped=0
2026-07-13 21:21:10.257174: New=0, Dups=0, Skipped=0
2026-07-13 21:25:42.497802: New=0, Dups=0, Skipped=0
2026-07-13 21:31:21.932238: New=0, Dups=0, Skipped=0
2026-07-13 21:35:33.885227: New=0, Dups=0, Skipped=0
2026-07-13 21:41:12.443690: New=0, Dups=0, Skipped=0
2026-07-13 21:45:44.266033: New=0, Dups=0, Skipped=0
2026-07-13 21:51:07.009544: New=0, Dups=0, Skipped=0
2026-07-13 21:55:39.143689: New=0, Dups=0, Skipped=0
2026-07-13 22:01:26.195863: New=0, Dups=0, Skipped=0
2026-07-13 22:05:42.141102: New=0, Dups=0, Skipped=0
2026-07-13 22:11:04.917910: New=0, Dups=0, Skipped=0
2026-07-13 22:15:57.556119: New=0, Dups=0, Skipped=0
2026-07-13 22:21:06.269516: New=0, Dups=0, Skipped=0
2026-07-13 22:25:41.412175: New=0, Dups=0, Skipped=0
2026-07-13 22:31:20.363427: New=0, Dups=0, Skipped=0
2026-07-13 22:35:43.378260: New=0, Dups=0, Skipped=0
2026-07-13 22:41:01.778936: New=0, Dups=0, Skipped=0
2026-07-13 22:45:48.772801: New=0, Dups=0, Skipped=0
2026-07-13 22:51:06.917859: New=0, Dups=0, Skipped=0
2026-07-13 22:55:37.400971: New=0, Dups=0, Skipped=0
2026-07-13 23:01:23.480090: New=0, Dups=0, Skipped=0
2026-07-13 23:05:37.923774: New=0, Dups=0, Skipped=0
2026-07-13 23:11:06.202067: New=0, Dups=0, Skipped=0
2026-07-13 23:15:43.484347: New=0, Dups=0, Skipped=0
2026-07-13 23:21:04.399706: New=0, Dups=0, Skipped=0
2026-07-13 23:25:36.409947: New=0, Dups=0, Skipped=0
2026-07-13 23:31:19.001608: New=0, Dups=0, Skipped=0
2026-07-13 23:35:37.472600: New=0, Dups=0, Skipped=0
2026-07-13 23:41:05.916261: New=0, Dups=0, Skipped=0
2026-07-13 23:45:59.279784: New=0, Dups=0, Skipped=0
2026-07-13 23:51:08.304878: New=0, Dups=0, Skipped=0
2026-07-13 23:55:34.234775: New=0, Dups=0, Skipped=0
2026-07-14 00:01:26.438430: New=0, Dups=0, Skipped=0
2026-07-14 00:05:36.858309: New=0, Dups=0, Skipped=0
2026-07-14 00:11:04.079468: New=0, Dups=0, Skipped=0
2026-07-14 00:15:45.701298: New=0, Dups=0, Skipped=0
2026-07-14 00:21:03.721332: New=0, Dups=0, Skipped=0
2026-07-14 00:25:35.045201: New=0, Dups=0, Skipped=0
2026-07-14 00:31:21.427331: New=0, Dups=0, Skipped=0
2026-07-14 00:35:36.228732: New=0, Dups=0, Skipped=0
2026-07-14 00:41:06.956496: New=0, Dups=0, Skipped=0
2026-07-14 00:45:42.217815: New=0, Dups=0, Skipped=0
2026-07-14 00:51:03.101146: New=0, Dups=0, Skipped=0
2026-07-14 00:55:36.919098: New=0, Dups=0, Skipped=0
2026-07-14 01:01:28.950600: New=0, Dups=0, Skipped=0
2026-07-14 01:05:33.267697: New=0, Dups=0, Skipped=0
2026-07-14 01:11:04.455872: New=0, Dups=0, Skipped=0
2026-07-14 01:15:52.688025: New=1, Dups=0, Skipped=0
2026-07-14 01:21:09.134156: New=1, Dups=0, Skipped=0
2026-07-14 01:25:37.954062: New=0, Dups=0, Skipped=0
2026-07-14 01:31:13.458200: New=0, Dups=0, Skipped=173
2026-07-14 01:35:37.546936: New=0, Dups=0, Skipped=173
2026-07-14 01:41:04.107768: New=0, Dups=0, Skipped=0
2026-07-14 01:45:45.113164: New=0, Dups=0, Skipped=0
2026-07-14 01:51:05.217779: New=0, Dups=0, Skipped=0
2026-07-14 01:55:39.291506: New=0, Dups=0, Skipped=0
2026-07-14 02:01:27.487519: New=0, Dups=0, Skipped=0
2026-07-14 02:05:52.877374: New=1, Dups=0, Skipped=0
2026-07-14 02:11:04.901762: New=0, Dups=0, Skipped=0
2026-07-14 02:15:46.472616: New=0, Dups=0, Skipped=0
2026-07-14 02:21:01.824334: New=0, Dups=0, Skipped=0
2026-07-14 02:25:37.422319: New=0, Dups=0, Skipped=0
2026-07-14 02:31:17.869842: New=0, Dups=0, Skipped=0
2026-07-14 02:35:38.464130: New=0, Dups=0, Skipped=0
2026-07-14 02:41:07.239934: New=0, Dups=0, Skipped=0
2026-07-14 02:45:47.898442: New=0, Dups=0, Skipped=0
2026-07-14 02:51:00.612488: New=0, Dups=0, Skipped=0
2026-07-14 02:55:34.242698: New=0, Dups=0, Skipped=0
2026-07-14 03:01:35.738377: New=0, Dups=0, Skipped=0
2026-07-14 03:05:34.105465: New=0, Dups=0, Skipped=0
2026-07-14 03:11:16.136172: New=2, Dups=0, Skipped=0
2026-07-14 03:15:41.471386: New=0, Dups=0, Skipped=0
2026-07-14 03:21:06.949659: New=0, Dups=0, Skipped=0
2026-07-14 03:25:37.747906: New=0, Dups=0, Skipped=0
2026-07-14 03:31:20.236111: New=0, Dups=0, Skipped=0
2026-07-14 03:35:38.781904: New=0, Dups=0, Skipped=32
2026-07-14 03:41:05.835690: New=0, Dups=0, Skipped=0
2026-07-14 03:45:44.682261: New=0, Dups=0, Skipped=0
2026-07-14 03:51:03.285563: New=0, Dups=0, Skipped=0
2026-07-14 03:55:45.510550: New=1, Dups=0, Skipped=0
2026-07-14 04:01:32.183783: New=1, Dups=0, Skipped=0
2026-07-14 04:05:39.357899: New=0, Dups=0, Skipped=42
2026-07-14 04:11:13.771074: New=1, Dups=0, Skipped=0
2026-07-14 04:15:57.683362: New=1, Dups=0, Skipped=0
2026-07-14 04:21:02.477977: New=0, Dups=0, Skipped=0
2026-07-14 04:25:42.797781: New=1, Dups=0, Skipped=0
2026-07-14 04:31:27.715748: New=3, Dups=0, Skipped=0
2026-07-14 04:35:41.084917: New=2, Dups=2, Skipped=3
2026-07-14 04:41:18.257401: New=2, Dups=0, Skipped=0
2026-07-14 04:45:46.296212: New=0, Dups=0, Skipped=0
2026-07-14 04:51:07.998205: New=3, Dups=0, Skipped=0
2026-07-14 04:55:42.094301: New=3, Dups=1, Skipped=0
2026-07-14 05:01:33.540420: New=5, Dups=0, Skipped=0
2026-07-14 05:05:44.708563: New=2, Dups=1, Skipped=37
2026-07-14 05:11:14.243423: New=5, Dups=1, Skipped=0
2026-07-14 05:15:51.375638: New=1, Dups=0, Skipped=0
2026-07-14 05:21:14.782963: New=1, Dups=0, Skipped=32
2026-07-14 05:25:41.829607: New=2, Dups=0, Skipped=0
2026-07-14 05:31:26.204738: New=5, Dups=0, Skipped=0
2026-07-14 05:35:51.903131: New=8, Dups=1, Skipped=6
2026-07-14 05:41:13.592258: New=4, Dups=0, Skipped=0
2026-07-14 05:45:57.437519: New=3, Dups=0, Skipped=0
2026-07-14 05:51:10.921206: New=3, Dups=0, Skipped=0
2026-07-14 05:55:43.812111: New=5, Dups=1, Skipped=0
2026-07-14 06:01:45.333341: New=10, Dups=0, Skipped=0
2026-07-14 06:05:47.323992: New=5, Dups=4, Skipped=44
2026-07-14 06:11:19.071145: New=6, Dups=1, Skipped=0
2026-07-14 06:15:59.580214: New=7, Dups=1, Skipped=0
2026-07-14 06:21:28.239300: New=11, Dups=1, Skipped=4
2026-07-14 06:25:48.853987: New=9, Dups=4, Skipped=6
2026-07-14 06:31:35.622952: New=9, Dups=1, Skipped=0
2026-07-14 06:35:51.234966: New=7, Dups=2, Skipped=9
2026-07-14 06:41:24.706948: New=7, Dups=1, Skipped=0
2026-07-14 06:46:06.887884: New=11, Dups=2, Skipped=1
2026-07-14 06:51:24.530606: New=7, Dups=0, Skipped=0
2026-07-14 06:55:56.185703: New=10, Dups=0, Skipped=0
2026-07-14 07:01:47.953639: New=8, Dups=2, Skipped=0
2026-07-14 07:05:53.502890: New=7, Dups=0, Skipped=0
2026-07-14 07:11:31.954235: New=8, Dups=0, Skipped=0
2026-07-14 07:15:54.676504: New=5, Dups=3, Skipped=0
2026-07-14 07:21:21.249593: New=9, Dups=6, Skipped=4
2026-07-14 07:25:52.231875: New=7, Dups=3, Skipped=0
2026-07-14 07:31:31.183655: New=6, Dups=0, Skipped=0
2026-07-14 07:36:03.413908: New=4, Dups=1, Skipped=0
2026-07-14 07:41:20.717844: New=4, Dups=3, Skipped=0
2026-07-14 07:46:01.061786: New=7, Dups=1, Skipped=0
2026-07-14 07:51:31.421040: New=12, Dups=0, Skipped=0
2026-07-14 07:55:40.694203: New=4, Dups=1, Skipped=0
2026-07-14 08:01:44.149604: New=9, Dups=1, Skipped=0
2026-07-14 08:05:49.002025: New=5, Dups=2, Skipped=0
2026-07-14 08:11:16.424310: New=5, Dups=1, Skipped=0
2026-07-14 08:15:54.080243: New=4, Dups=0, Skipped=0
2026-07-14 08:21:16.976270: New=2, Dups=1, Skipped=0
2026-07-14 08:25:47.753191: New=3, Dups=0, Skipped=0
2026-07-14 08:31:36.289516: New=8, Dups=0, Skipped=0
2026-07-14 08:35:40.512078: New=0, Dups=4, Skipped=0
2026-07-14 08:41:12.489587: New=4, Dups=0, Skipped=0
2026-07-14 08:46:02.862721: New=7, Dups=0, Skipped=0
2026-07-14 08:51:24.080888: New=12, Dups=0, Skipped=0
2026-07-14 08:55:54.235494: New=9, Dups=1, Skipped=0
2026-07-14 09:01:45.771682: New=8, Dups=0, Skipped=0
2026-07-14 09:05:45.429194: New=2, Dups=1, Skipped=0
2026-07-14 09:11:18.122292: New=3, Dups=0, Skipped=0
2026-07-14 09:16:00.548728: New=8, Dups=0, Skipped=0
2026-07-14 09:21:15.761840: New=2, Dups=0, Skipped=0
2026-07-14 09:25:51.958672: New=6, Dups=0, Skipped=0
2026-07-14 09:31:38.330811: New=10, Dups=0, Skipped=1
2026-07-14 09:35:47.489167: New=4, Dups=2, Skipped=1
2026-07-14 09:41:18.300381: New=4, Dups=2, Skipped=0
2026-07-14 09:46:00.163598: New=8, Dups=1, Skipped=0
2026-07-14 09:51:22.562331: New=14, Dups=0, Skipped=0
2026-07-14 09:55:54.215649: New=6, Dups=4, Skipped=0
2026-07-14 10:01:54.304176: New=9, Dups=0, Skipped=0
2026-07-14 10:05:48.513604: New=5, Dups=4, Skipped=0
2026-07-14 10:11:17.869141: New=7, Dups=1, Skipped=0
2026-07-14 10:15:54.887226: New=4, Dups=1, Skipped=0
2026-07-14 10:21:15.088802: New=4, Dups=0, Skipped=0
2026-07-14 10:25:57.189081: New=11, Dups=1, Skipped=0
2026-07-14 10:31:39.777448: New=14, Dups=0, Skipped=0
2026-07-14 10:35:57.295330: New=10, Dups=4, Skipped=0
2026-07-14 10:41:25.535822: New=11, Dups=0, Skipped=0
2026-07-14 10:46:04.045243: New=7, Dups=2, Skipped=0
2026-07-14 10:51:27.031737: New=11, Dups=0, Skipped=0
2026-07-14 10:55:48.546838: New=6, Dups=1, Skipped=22
2026-07-14 11:01:55.320295: New=12, Dups=0, Skipped=0
2026-07-14 11:05:54.079580: New=8, Dups=3, Skipped=0
2026-07-14 11:11:38.797915: New=17, Dups=0, Skipped=0
2026-07-14 11:16:06.305869: New=13, Dups=1, Skipped=0
2026-07-14 11:21:34.188788: New=17, Dups=1, Skipped=0
2026-07-14 11:25:56.026361: New=8, Dups=5, Skipped=0
2026-07-14 11:31:35.428372: New=10, Dups=3, Skipped=0
2026-07-14 11:35:54.310156: New=10, Dups=2, Skipped=0
2026-07-14 11:41:25.215455: New=10, Dups=0, Skipped=0
2026-07-14 11:46:00.306636: New=11, Dups=1, Skipped=0
2026-07-14 11:51:43.890548: New=9, Dups=0, Skipped=0
2026-07-14 11:55:57.632597: New=14, Dups=2, Skipped=0
2026-07-14 12:01:52.379450: New=12, Dups=0, Skipped=0
2026-07-14 12:05:44.877276: New=3, Dups=1, Skipped=0
2026-07-14 12:11:31.775090: New=17, Dups=2, Skipped=0
2026-07-14 12:16:09.524371: New=12, Dups=1, Skipped=0
2026-07-14 12:21:29.678440: New=15, Dups=1, Skipped=5
2026-07-14 12:26:04.228266: New=15, Dups=5, Skipped=2
2026-07-14 12:31:43.669947: New=12, Dups=2, Skipped=0
2026-07-14 12:36:10.328370: New=17, Dups=2, Skipped=0
2026-07-14 12:41:23.416836: New=10, Dups=3, Skipped=0
2026-07-14 12:46:07.811382: New=12, Dups=0, Skipped=1
2026-07-14 12:51:30.676899: New=8, Dups=0, Skipped=0
2026-07-14 12:55:57.444066: New=9, Dups=2, Skipped=0
2026-07-14 13:02:01.702904: New=13, Dups=1, Skipped=0
2026-07-14 13:06:09.339075: New=18, Dups=2, Skipped=0
2026-07-14 13:11:32.151796: New=13, Dups=0, Skipped=0
2026-07-14 13:16:06.994133: New=12, Dups=5, Skipped=0
2026-07-14 13:21:30.285737: New=11, Dups=0, Skipped=0
2026-07-14 13:26:06.957100: New=11, Dups=4, Skipped=0
2026-07-14 13:31:50.675155: New=11, Dups=0, Skipped=0
2026-07-14 13:35:56.695298: New=8, Dups=3, Skipped=0
2026-07-14 13:41:25.899280: New=12, Dups=3, Skipped=0
2026-07-14 13:46:07.381961: New=8, Dups=7, Skipped=0
2026-07-14 13:51:25.743088: New=9, Dups=2, Skipped=0
2026-07-14 13:55:57.659518: New=5, Dups=5, Skipped=0
2026-07-14 14:01:52.494689: New=7, Dups=0, Skipped=0
2026-07-14 14:05:51.850812: New=4, Dups=0, Skipped=0
2026-07-14 14:11:28.188012: New=7, Dups=0, Skipped=0
2026-07-14 14:16:05.743893: New=9, Dups=4, Skipped=0
2026-07-14 14:21:35.977995: New=11, Dups=0, Skipped=0
2026-07-14 14:25:52.670339: New=5, Dups=4, Skipped=0
2026-07-14 14:31:31.002036: New=2, Dups=1, Skipped=0
2026-07-14 14:35:52.434590: New=3, Dups=2, Skipped=0
2026-07-14 14:41:34.761191: New=7, Dups=0, Skipped=0
2026-07-14 14:46:08.469290: New=8, Dups=1, Skipped=0
2026-07-14 14:51:32.635279: New=9, Dups=1, Skipped=0
2026-07-14 14:55:57.138737: New=9, Dups=1, Skipped=0
2026-07-14 15:01:42.844775: New=7, Dups=0, Skipped=0
2026-07-14 15:05:56.815581: New=7, Dups=3, Skipped=0
2026-07-14 15:11:27.993272: New=5, Dups=1, Skipped=0
2026-07-14 15:16:01.266416: New=4, Dups=0, Skipped=0
2026-07-14 15:21:38.369778: New=4, Dups=0, Skipped=0
2026-07-14 15:25:57.191898: New=6, Dups=1, Skipped=0
2026-07-14 15:31:33.831616: New=4, Dups=0, Skipped=0
2026-07-14 15:35:48.885706: New=2, Dups=4, Skipped=0
2026-07-14 15:41:16.920898: New=4, Dups=0, Skipped=0
2026-07-14 15:45:59.983712: New=5, Dups=0, Skipped=0
2026-07-14 15:51:23.634032: New=4, Dups=0, Skipped=0
2026-07-14 15:55:50.827685: New=4, Dups=1, Skipped=0
2026-07-14 16:01:46.033808: New=2, Dups=0, Skipped=0
2026-07-14 16:05:55.457386: New=3, Dups=1, Skipped=0
2026-07-14 16:11:20.740533: New=3, Dups=0, Skipped=0
2026-07-14 16:16:03.438320: New=3, Dups=0, Skipped=0
2026-07-14 16:21:23.685908: New=1, Dups=0, Skipped=0
2026-07-14 16:25:55.122101: New=3, Dups=1, Skipped=0
2026-07-14 16:31:28.133155: New=2, Dups=0, Skipped=0
2026-07-14 16:35:51.442665: New=2, Dups=1, Skipped=0
2026-07-14 16:41:12.669700: New=0, Dups=1, Skipped=0
2026-07-14 16:45:58.048451: New=1, Dups=0, Skipped=0
2026-07-14 16:51:08.549521: New=0, Dups=0, Skipped=0
2026-07-14 16:55:56.801669: New=2, Dups=0, Skipped=0
2026-07-14 17:01:45.060073: New=3, Dups=0, Skipped=0
2026-07-14 17:05:52.181905: New=1, Dups=0, Skipped=0
2026-07-14 17:11:14.885983: New=0, Dups=0, Skipped=0
2026-07-14 17:15:59.992857: New=2, Dups=0, Skipped=0
2026-07-14 17:21:21.923223: New=0, Dups=0, Skipped=0
2026-07-14 17:25:49.423179: New=1, Dups=0, Skipped=0
2026-07-14 17:31:22.684283: New=0, Dups=0, Skipped=0
2026-07-14 17:35:40.148241: New=0, Dups=0, Skipped=0
2026-07-14 17:41:08.280569: New=0, Dups=0, Skipped=0
2026-07-14 17:45:58.183088: New=1, Dups=1, Skipped=0
2026-07-14 17:51:20.930738: New=0, Dups=0, Skipped=0
2026-07-14 17:55:48.171504: New=2, Dups=0, Skipped=0
2026-07-14 18:01:35.237763: New=0, Dups=0, Skipped=0
2026-07-14 18:05:48.747441: New=1, Dups=0, Skipped=0
2026-07-14 18:11:07.886995: New=0, Dups=0, Skipped=0
2026-07-14 18:15:58.426933: New=1, Dups=1, Skipped=0
2026-07-14 18:21:16.307401: New=1, Dups=0, Skipped=0
2026-07-14 18:25:47.134863: New=2, Dups=1, Skipped=0
2026-07-14 18:31:23.129171: New=0, Dups=0, Skipped=0
2026-07-14 18:35:43.372139: New=0, Dups=0, Skipped=0
2026-07-14 18:41:19.909540: New=1, Dups=0, Skipped=0
2026-07-14 18:45:50.522232: New=0, Dups=0, Skipped=0
2026-07-14 18:51:08.784243: New=0, Dups=0, Skipped=0
2026-07-14 18:55:40.633992: New=0, Dups=0, Skipped=0
2026-07-14 19:01:24.762875: New=0, Dups=0, Skipped=0
2026-07-14 19:05:43.635504: New=1, Dups=0, Skipped=0
2026-07-14 19:11:05.592142: New=0, Dups=0, Skipped=0
2026-07-14 19:15:49.892718: New=0, Dups=0, Skipped=0
2026-07-14 19:21:11.999988: New=0, Dups=0, Skipped=0
2026-07-14 19:25:45.318434: New=0, Dups=0, Skipped=0
2026-07-14 19:31:19.778439: New=0, Dups=0, Skipped=0
2026-07-14 19:35:54.500406: New=1, Dups=0, Skipped=0
2026-07-14 19:41:14.811778: New=1, Dups=0, Skipped=0
2026-07-14 19:45:47.512898: New=0, Dups=0, Skipped=0
2026-07-14 19:51:10.347604: New=0, Dups=0, Skipped=0
2026-07-14 19:55:39.374985: New=0, Dups=0, Skipped=0
2026-07-14 20:01:33.143771: New=0, Dups=0, Skipped=0
2026-07-14 20:05:41.713051: New=0, Dups=0, Skipped=0
2026-07-14 20:11:12.387034: New=0, Dups=0, Skipped=0
2026-07-14 20:15:47.359941: New=0, Dups=0, Skipped=0
2026-07-14 20:21:07.496821: New=0, Dups=0, Skipped=0
2026-07-14 20:25:38.978793: New=0, Dups=0, Skipped=0
2026-07-14 20:31:27.886866: New=0, Dups=0, Skipped=0
2026-07-14 20:35:38.937010: New=0, Dups=0, Skipped=0
2026-07-14 20:41:14.780517: New=0, Dups=0, Skipped=0
2026-07-14 20:45:48.788674: New=0, Dups=0, Skipped=0
2026-07-14 20:51:15.769755: New=0, Dups=0, Skipped=0
2026-07-14 20:55:39.871668: New=0, Dups=0, Skipped=0
2026-07-14 21:01:32.818561: New=0, Dups=0, Skipped=0
2026-07-14 21:05:39.828261: New=0, Dups=0, Skipped=0
2026-07-14 21:11:11.682056: New=0, Dups=0, Skipped=0
2026-07-14 21:15:45.131782: New=0, Dups=0, Skipped=0
2026-07-14 21:21:10.312542: New=0, Dups=0, Skipped=0
2026-07-14 21:25:38.611136: New=0, Dups=0, Skipped=0
2026-07-14 21:31:20.712327: New=0, Dups=0, Skipped=0
2026-07-14 21:35:45.871386: New=0, Dups=0, Skipped=0
2026-07-14 21:41:08.299221: New=0, Dups=0, Skipped=0
2026-07-14 21:45:46.106637: New=0, Dups=0, Skipped=0
2026-07-14 21:51:15.018524: New=0, Dups=0, Skipped=0
2026-07-14 21:55:39.948932: New=0, Dups=0, Skipped=0
2026-07-14 22:01:32.378160: New=0, Dups=0, Skipped=0
2026-07-14 22:05:41.617781: New=0, Dups=0, Skipped=0
2026-07-14 22:11:11.886585: New=0, Dups=0, Skipped=0
2026-07-14 22:15:49.651062: New=0, Dups=0, Skipped=0
2026-07-14 22:21:13.648083: New=0, Dups=0, Skipped=0
2026-07-14 22:25:38.506690: New=0, Dups=0, Skipped=0
2026-07-14 22:31:22.319432: New=0, Dups=0, Skipped=0
2026-07-14 22:35:37.409620: New=0, Dups=0, Skipped=0
2026-07-14 22:41:08.330770: New=0, Dups=0, Skipped=0
2026-07-14 22:45:50.490390: New=0, Dups=0, Skipped=0
2026-07-14 22:51:07.599982: New=0, Dups=0, Skipped=0
2026-07-14 22:55:40.163057: New=0, Dups=0, Skipped=0
2026-07-14 23:01:28.062610: New=0, Dups=0, Skipped=0
2026-07-14 23:05:40.354230: New=0, Dups=0, Skipped=0
2026-07-14 23:11:05.734719: New=0, Dups=0, Skipped=0
2026-07-14 23:15:45.037710: New=0, Dups=0, Skipped=0
2026-07-14 23:21:07.497520: New=0, Dups=0, Skipped=0
2026-07-14 23:25:38.201230: New=0, Dups=0, Skipped=0
2026-07-14 23:31:27.813854: New=0, Dups=0, Skipped=0
2026-07-14 23:35:37.730470: New=0, Dups=0, Skipped=0
2026-07-14 23:41:04.029220: New=0, Dups=0, Skipped=0
2026-07-14 23:45:46.386266: New=0, Dups=0, Skipped=0
2026-07-14 23:51:03.131972: New=0, Dups=0, Skipped=0
2026-07-14 23:55:37.361561: New=0, Dups=0, Skipped=0
2026-07-15 00:01:28.496577: New=0, Dups=0, Skipped=0
2026-07-15 00:05:38.287104: New=0, Dups=0, Skipped=0
2026-07-15 00:11:03.885872: New=0, Dups=0, Skipped=0
2026-07-15 00:15:45.543987: New=0, Dups=0, Skipped=0
2026-07-15 00:21:06.385249: New=0, Dups=0, Skipped=0
2026-07-15 00:25:36.879468: New=0, Dups=0, Skipped=0
2026-07-15 00:31:17.903795: New=0, Dups=0, Skipped=0
2026-07-15 00:35:35.927177: New=0, Dups=0, Skipped=0
2026-07-15 00:41:04.316584: New=0, Dups=0, Skipped=0
2026-07-15 00:45:47.791113: New=0, Dups=0, Skipped=0
2026-07-15 00:51:09.050165: New=0, Dups=0, Skipped=0
2026-07-15 00:55:36.797759: New=0, Dups=0, Skipped=0
2026-07-15 01:01:28.454751: New=0, Dups=0, Skipped=0
2026-07-15 01:05:37.682208: New=0, Dups=0, Skipped=0
2026-07-15 01:11:02.601254: New=0, Dups=0, Skipped=0
2026-07-15 01:15:43.569800: New=0, Dups=0, Skipped=0
2026-07-15 01:21:00.844530: New=0, Dups=0, Skipped=0
2026-07-15 01:25:38.535610: New=0, Dups=0, Skipped=0
2026-07-15 01:31:14.950154: New=0, Dups=0, Skipped=0
2026-07-15 01:35:35.162589: New=0, Dups=0, Skipped=173
2026-07-15 01:41:03.372262: New=0, Dups=0, Skipped=0
2026-07-15 01:45:45.056548: New=0, Dups=0, Skipped=0
2026-07-15 01:51:03.259320: New=0, Dups=0, Skipped=0
2026-07-15 01:55:38.004090: New=0, Dups=0, Skipped=0
2026-07-15 02:01:20.687405: New=0, Dups=0, Skipped=0
2026-07-15 02:05:41.308352: New=0, Dups=0, Skipped=0
2026-07-15 02:11:02.708360: New=0, Dups=0, Skipped=0
2026-07-15 02:15:45.824486: New=0, Dups=0, Skipped=0
2026-07-15 02:21:09.388421: New=0, Dups=0, Skipped=0
2026-07-15 02:25:38.181948: New=0, Dups=0, Skipped=0
2026-07-15 02:31:18.093453: New=0, Dups=0, Skipped=0
2026-07-15 02:35:35.696779: New=0, Dups=0, Skipped=0
2026-07-15 02:41:07.695352: New=0, Dups=0, Skipped=0
2026-07-15 02:45:47.380638: New=0, Dups=0, Skipped=0
2026-07-15 02:51:08.590137: New=0, Dups=0, Skipped=0
